ra,dec,rMeanPSFMag
150.15727235,44.44157344,-999.000
150.15751338,44.44331008,-999.000
150.15732012,44.44361405,-999.000
150.16119339,44.44171934,-999.000
150.16117995,44.44923165,-999.000
150.16242651,44.44155635,-999.000
150.16342816,44.44248182,-999.000
150.16420393,44.44886878,-999.000
150.16448934,44.44795797,-999.000
150.16472148,44.44940143,-999.000
150.16521609,44.44654650,-999.000
150.16708879,44.44289624,-999.000
150.16797192,44.44599656,-999.000
150.17224160,44.44766470,-999.000
150.17271428,44.44530633,-999.000
150.17286431,44.44585249,-999.000
149.58726289,44.65027175,-999.000
149.59026739,44.65739308,-999.000
149.59202214,44.65039948,-999.000
149.59354132,44.65034310,-999.000
149.59366977,44.65107816,-999.000
149.59928547,44.65114537,-999.000
149.61177438,44.65419525,-999.000
149.62782338,44.65546517,-999.000
149.63072306,44.65379260,-999.000
149.63061623,44.65167970,-999.000
149.63137916,44.65671068,-999.000
149.98678008,44.80832420,-999.000
149.98753299,44.81019417,-999.000
149.99242001,44.81129803,-999.000
149.99259022,44.81394767,-999.000
149.99571788,44.81165997,-999.000
150.00803919,44.81003930,-999.000
150.02308443,44.80950997,-999.000
150.12008661,44.94811445,-999.000
150.13407708,44.94540458,-999.000
150.14164909,44.94290371,-999.000
150.14303340,44.94697161,-999.000
150.15743844,44.94588279,-999.000
150.16688123,44.94416484,-999.000
150.17366600,44.94854995,-999.000
150.17686150,44.94134879,-999.000
150.31094264,45.08659792,-999.000
150.31116969,45.08594443,-999.000
150.31257085,45.08732302,-999.000
150.31479306,45.08672526,-999.000
150.31651385,45.09009031,-999.000
150.33443766,45.08418613,-999.000
150.34369247,45.09090400,-999.000
150.34926259,45.08316950,-999.000
150.35051697,45.09016608,-999.000
150.35231148,45.08364439,-999.000
150.35392512,45.08531875,-999.000
150.35405326,45.08552614,-999.000
149.62248271,45.23471734,-999.000
149.62273632,45.23593473,-999.000
149.63072679,45.23551475,-999.000
149.65047101,45.24013134,-999.000
149.97634121,45.39342562,-999.000
149.97779311,45.39816468,-999.000
149.98951823,45.39179949,-999.000
149.99152068,45.39452081,-999.000
149.99623252,45.39185787,-999.000
150.00642191,45.39567486,-999.000
149.94714307,44.81073893,-999.000
149.94816666,44.81275667,-999.000
149.95661557,44.81035786,-999.000
149.95783906,44.81476821,-999.000
149.96422443,44.80873013,-999.000
149.96730443,44.80914211,-999.000
149.97506821,44.81035037,-999.000
150.06755304,44.94283323,-999.000
150.07316266,44.94920951,-999.000
150.07572480,44.94425895,-999.000
150.07565313,44.94230801,-999.000
150.07595458,44.94609606,-999.000
150.08653654,44.94855661,-999.000
150.08691780,44.94662347,-999.000
150.08914466,44.94403641,-999.000
150.09236768,44.94198460,-999.000
150.09786387,44.94649598,15.574
150.10708436,44.94472811,-999.000
150.11058362,44.94724596,-999.000
150.24019822,45.08481789,-999.000
150.25732094,45.08899283,-999.000
150.30642567,45.09073688,-999.000
149.56641227,45.23616769,-999.000
149.57994565,45.23458805,-999.000
149.58106440,45.23610887,-999.000
149.58115683,45.23383049,-999.000
149.58129685,45.23635580,-999.000
149.58291224,45.23778263,-999.000
149.58400410,45.23291678,-999.000
149.58501119,45.23366568,-999.000
149.58901928,45.24079883,-999.000
149.59087408,45.23579316,-999.000
149.59747822,45.23386068,-999.000
149.61144497,45.23983018,-999.000
149.91624611,45.39792298,-999.000
149.91671976,45.39510592,-999.000
149.91750464,45.39288696,-999.000
149.94967032,45.39398746,-999.000
149.96501627,45.39246024,-999.000
149.81933116,44.49912033,-999.000
149.81951763,44.49605711,-999.000
149.82279443,44.49519290,-999.000
149.82571474,44.49512987,-999.000
149.84102140,44.49190119,-999.000
149.85796281,44.49567174,-999.000
149.85911673,44.49484654,-999.000
149.86129309,44.49521577,-999.000
149.86282632,44.49283681,-999.000
149.86286102,44.49324507,-999.000
149.86323256,44.49603665,-999.000
149.59343843,44.67958637,-999.000
149.59465485,44.68203419,-999.000
149.59659985,44.68145706,-999.000
149.59775522,44.67991467,-999.000
149.60102189,44.67614062,-999.000
149.60847506,44.67700251,-999.000
149.60970933,44.68241889,-999.000
149.61072045,44.67720952,-999.000
150.66888020,44.83109029,-999.000
150.67905093,44.82551120,-999.000
150.68110358,44.82592774,-999.000
150.68126735,44.82898012,-999.000
150.68499793,44.82830469,-999.000
150.71502857,44.83275573,-999.000
150.71702221,44.82823864,-999.000
150.71968392,44.83051979,-999.000
149.45908765,44.70898121,-999.000
149.46507818,44.71134996,-999.000
149.46871339,44.71038845,-999.000
149.48254380,44.71461057,-999.000
149.48476965,44.71592929,-999.000
149.49688579,44.71243830,-999.000
149.50619336,44.70830009,-999.000
149.90681139,44.86150086,-999.000
149.91800877,44.86462304,-999.000
149.91979057,44.86463967,-999.000
149.92286336,44.86142156,-999.000
149.92326865,44.86465340,-999.000
149.92489358,44.86314007,-999.000
149.92513117,44.86351033,-999.000
149.92551465,44.86002807,-999.000
149.94185844,44.86116114,-999.000
149.94531878,44.86461023,-999.000
149.94758312,44.86213404,-999.000
149.94788674,44.86344702,-999.000
149.66258067,44.99457179,-999.000
149.66461890,44.99458703,-999.000
149.66854010,44.99464198,-999.000
149.67143040,44.99582856,-999.000
149.67472917,44.99453527,-999.000
149.67643057,44.99833301,-999.000
149.67762805,44.99447590,-999.000
149.67856072,44.99624607,-999.000
149.67897288,44.99816676,-999.000
149.68259988,44.99457698,-999.000
149.68489722,44.99259326,-999.000
149.68962939,44.99545888,-999.000
149.69444878,44.99498503,-999.000
149.69464789,44.99334244,-999.000
149.69509684,44.99465913,-999.000
149.69653651,44.99409878,-999.000
149.69651469,44.99472972,-999.000
149.69729280,44.99394051,-999.000
149.95583452,45.13361328,-999.000
149.97201315,45.14098462,-999.000
149.97259406,45.13981639,-999.000
149.97446622,45.13645980,-999.000
149.98222143,45.13373139,-999.000
149.98844770,45.13724619,-999.000
149.99037255,45.13295192,-999.000
150.00621690,45.28986067,-999.000
150.03032253,45.28867980,-999.000
150.04652816,45.28906988,-999.000
150.04667707,45.28927672,-999.000
150.04763375,45.28631783,-999.000
150.05053690,45.28309200,-999.000
150.05050331,45.28475640,-999.000
150.39319122,45.44808651,-999.000
150.39788929,45.44679438,-999.000
150.40968825,45.44344698,-999.000
150.41762500,45.44537745,-999.000
149.58812884,44.57347873,-999.000
149.60917857,44.57139000,-999.000
149.62036002,44.57017071,-999.000
149.62415260,44.57030317,-999.000
149.62418285,44.57156339,-999.000
150.58221295,44.73215555,-999.000
150.58365245,44.72642001,-999.000
150.58529252,44.73045650,-999.000
150.60766575,44.73046072,-999.000
150.60812173,44.72484250,-999.000
150.62483873,44.72495395,-999.000
150.18520783,45.46868861,-999.000
150.20047148,45.46944245,-999.000
150.20072919,45.46926307,-999.000
150.20275006,45.47085612,-999.000
149.82541912,44.58205982,-999.000
150.32430002,44.58131418,-999.000
150.59275977,44.74058081,-999.000
150.60611853,44.74032131,-999.000
149.54386111,44.74841567,-999.000
149.32657613,44.88492045,-999.000
149.32799190,44.89056066,-999.000
149.33300867,44.89060985,-999.000
149.33706762,44.88527352,-999.000
149.35345570,44.89074738,-999.000
149.35531747,44.89112138,-999.000
149.36201302,44.88927740,-999.000
149.36858405,44.89039390,-999.000
150.33303271,45.01774908,-999.000
150.33366504,45.01718539,-999.000
150.33429380,45.02042198,-999.000
150.33440319,45.02451855,-999.000
150.33590871,45.01640695,-999.000
150.33788761,45.01965800,-999.000
150.35688430,45.02006253,-999.000
150.36187659,45.02423518,-999.000
150.37738693,45.01632254,-999.000
150.38747285,45.01904426,-999.000
150.39753332,45.01789888,-999.000
150.40071340,45.01860409,-999.000
150.40385534,45.01840516,-999.000
149.21679495,45.17437438,-999.000
149.22120177,45.16719301,-999.000
149.22241980,45.16693153,-999.000
149.23667990,45.16942023,-999.000
149.24291259,45.16914912,-999.000
149.24352529,45.16647664,-999.000
149.25601582,45.17279923,-999.000
149.69608863,45.31842507,-999.000
149.70885559,45.31828169,-999.000
149.71507747,45.32417283,-999.000
149.72042718,45.32243883,-999.000
149.73487803,45.32348575,-999.000
149.69515355,45.49188710,-999.000
149.69592684,45.49308583,-999.000
149.69610337,45.49467340,-999.000
149.69807501,45.49598580,-999.000
149.74215733,45.49393639,-999.000
149.74211161,45.49384628,-999.000
149.74442989,45.49147997,-999.000
149.74763924,45.49322335,-999.000
149.74768565,45.49270886,-999.000
149.74946398,45.49891143,-999.000
149.55474347,44.61002973,-999.000
149.56235552,44.60803971,-999.000
149.58824854,44.61559605,-999.000
149.59655925,44.61407111,-999.000
149.60028926,44.61315033,-999.000
149.60056004,44.61614555,-999.000
149.61564992,44.60926723,-999.000
149.55626224,44.87646204,-999.000
149.55624576,44.88224567,-999.000
149.55777532,44.87512356,-999.000
149.55798540,44.87946730,-999.000
149.55811481,44.88171328,-999.000
149.55894920,44.88155489,-999.000
149.55976351,44.88276594,-999.000
149.56020058,44.87447213,-999.000
149.56029156,44.87992606,-999.000
149.56116862,44.87547169,-999.000
149.56185370,44.87745790,-999.000
149.56202485,44.87438280,-999.000
149.56184302,44.87798956,-999.000
149.56235255,44.87998792,15.895
149.56246428,44.87574714,-999.000
149.56250003,44.88043546,13.679
149.56276147,44.88001020,-999.000
149.56307684,44.88015853,11.446
149.56289608,44.88056497,-999.000
149.56296435,44.88024944,12.004
149.56316957,44.87969936,-999.000
149.56339010,44.87846362,-999.000
149.56343789,44.87539822,-999.000
149.56382129,44.88025264,14.835
149.56422679,44.88006934,-999.000
149.56435929,44.87486880,-999.000
149.56456839,44.87778473,-999.000
150.17721586,45.01262512,-999.000
150.18502960,45.00898283,-999.000
150.22034221,45.01440628,-999.000
150.73355445,45.15025722,-999.000
150.75387056,45.15195409,-999.000
150.75757305,45.15719875,14.217
150.76125160,45.15265980,-999.000
150.76398711,45.15674896,-999.000
149.47522962,45.31123989,-999.000
149.47649727,45.31143495,-999.000
149.50330974,45.31576414,-999.000
149.51035195,45.31116649,-999.000
149.99368853,45.48220117,-999.000
149.99468350,45.48266188,-999.000
149.99459674,45.47772506,-999.000
149.99583695,45.47543258,-999.000
149.99676122,45.48021508,-999.000
150.00479554,45.48226689,-999.000
150.01017592,45.48252256,-999.000
150.02318734,45.47541249,-999.000
150.02501325,45.48094371,-999.000
150.02503307,45.47969403,-999.000
150.02523618,45.47805077,-999.000
150.02526895,45.47760107,-999.000
150.02530208,45.47699387,-999.000
150.02660500,45.48074186,-999.000
150.02658135,45.48093787,-999.000
150.02728900,45.47972460,-999.000
150.03551364,45.48162064,-999.000
149.73724658,44.59691465,-999.000
149.74771077,44.59939356,-999.000
149.74792996,44.59578822,-999.000
149.76162495,44.59772960,-999.000
149.76755845,44.59789093,-999.000
149.76765327,44.59931883,-999.000
149.77716371,44.59450331,-999.000
149.78087560,44.59372905,-999.000
149.79316303,44.59628977,-999.000
149.79519811,44.59592675,-999.000
149.75806037,44.75130682,-999.000
149.76160714,44.74967123,-999.000
149.76840661,44.75203919,-999.000
149.77092863,44.75228018,-999.000
149.79126240,44.75558719,-999.000
149.79983725,44.75457131,-999.000
149.53275800,44.89674534,-999.000
149.53281465,44.89556225,-999.000
149.53308470,44.89699017,-999.000
149.53316262,44.89743954,-999.000
149.53329049,44.89804013,-999.000
149.53364239,44.89841594,-999.000
149.53506547,44.89194470,-999.000
149.53649659,44.89934788,-999.000
149.53770815,44.89245761,-999.000
149.53917140,44.89273247,-999.000
149.54063993,44.89821759,-999.000
149.54092741,44.89572672,-999.000
149.54150323,44.89270481,-999.000
149.54204344,44.89322511,-999.000
149.34928622,45.07462586,-999.000
149.35206742,45.07679140,-999.000
149.35396635,45.07847036,-999.000
149.53643570,45.22089852,-999.000
149.54892988,45.22152628,-999.000
149.54921494,45.22105985,-999.000
149.54947115,45.22081479,15.792
149.54988758,45.21627915,-999.000
149.55379613,45.22440825,-999.000
149.88529584,45.22042276,-999.000
149.88716996,45.22022941,-999.000
149.85595979,45.38256568,-999.000
149.85733209,45.38277178,-999.000
149.86730425,45.38043325,-999.000
149.87093573,45.37694662,-999.000
149.87275376,45.37531039,-999.000
149.88550184,45.38072829,-999.000
149.67768788,44.47166850,-999.000
149.68017535,44.47286401,-999.000
149.68037933,44.47258752,-999.000
149.68294671,44.47441287,-999.000
149.68754879,44.47166383,-999.000
149.69189878,44.46658092,-999.000
149.71297735,44.46792448,-999.000
149.71647903,44.47028701,-999.000
149.71719763,44.47053765,-999.000
149.72381319,44.46889981,-999.000
149.72602049,44.46835719,-999.000
149.73019159,44.47332845,-999.000
149.88241845,44.66056234,-999.000
149.88361780,44.66429912,-999.000
149.89819539,44.66090439,-999.000
149.90095420,44.66107292,-999.000
149.90955035,44.66528473,-999.000
149.97153945,44.82006674,-999.000
149.94572903,44.82103860,-999.000
149.94190750,44.81969680,-999.000
149.94183761,44.82025520,-999.000
149.93913764,44.82344168,-999.000
149.93071540,44.95019997,-999.000
149.93080128,44.95594922,-999.000
149.93591574,44.95165171,-999.000
149.93932598,44.95155008,-999.000
149.94625698,44.94999747,-999.000
149.94641930,44.95292430,-999.000
149.94801493,44.95011533,-999.000
149.95140348,44.95343132,-999.000
149.95742401,44.95602714,-999.000
150.37414138,45.09300841,-999.000
150.38935160,45.09460355,-999.000
150.39183960,45.09542236,-999.000
150.39194561,45.09369755,-999.000
150.39312887,45.09322528,-999.000
150.39372933,45.09560243,-999.000
150.39967086,45.09309709,-999.000
150.40114631,45.09352440,-999.000
149.64669635,45.24208281,-999.000
149.65763235,45.24484639,-999.000
149.65802610,45.24522000,-999.000
149.65939192,45.24749212,-999.000
149.66745627,45.24144107,-999.000
149.67344678,45.24440329,-999.000
149.67598947,45.24498281,-999.000
149.68671706,45.24644091,-999.000
149.53206009,45.30099254,-999.000
149.53417615,45.30247321,-999.000
149.53586531,45.30178630,-999.000
149.53691499,45.30129664,-999.000
149.53737434,45.30378291,-999.000
149.53747872,45.30751774,-999.000
149.53774074,45.30123330,-999.000
149.53885150,45.30073030,-999.000
149.54013468,45.30034438,-999.000
149.54143191,45.29955763,-999.000
149.54165245,45.29984886,-999.000
149.54902594,45.29985095,-999.000
149.55482833,45.30479879,-999.000
149.56198072,45.30668785,-999.000
149.51309361,45.46652009,-999.000
149.51436040,45.46661454,-999.000
149.52343414,45.47398864,-999.000
149.52376132,45.47012488,-999.000
149.53225849,45.47425785,-999.000
149.53748981,45.46822809,-999.000
149.54156601,45.46758546,-999.000
149.54831273,45.46892735,-999.000
149.54929616,45.46899402,-999.000
149.57922583,45.47284696,-999.000
150.28674634,44.60346628,-999.000
150.28720375,44.60045322,-999.000
150.33612984,44.59934144,-999.000
150.34354579,44.60575941,-999.000
150.34392633,44.60160717,-999.000
150.34475324,44.60706738,-999.000
150.50551350,44.75955569,-999.000
150.51231824,44.75798365,-999.000
150.51520717,44.75904795,-999.000
150.51833395,44.76542668,-999.000
150.51861131,44.76200311,-999.000
150.54575681,44.75849392,-999.000
149.76029782,44.89939525,-999.000
149.79540705,44.90737594,-999.000
149.80254783,44.90016844,-999.000
149.80293399,44.90059104,-999.000
149.80837950,44.90747190,-999.000
149.81435922,44.90603237,-999.000
149.81489437,44.90207977,-999.000
149.82245637,44.90310310,-999.000
149.71434992,45.04151898,-999.000
149.71534965,45.04630016,-999.000
149.72354566,45.04510935,-999.000
149.73011174,45.04793463,-999.000
149.73416355,45.04452144,-999.000
150.34282274,45.19072186,-999.000
150.34788309,45.18387436,-999.000
150.34848378,45.18637645,-999.000
150.35326213,45.18274516,-999.000
150.37119929,45.18335132,-999.000
150.38025303,45.18495666,-999.000
150.38694297,45.18285944,-999.000
149.99528705,45.30455911,-999.000
149.99983815,45.30654062,-999.000
150.00089086,45.30411139,-999.000
150.01183791,45.30722602,-999.000
150.01395478,45.30011494,-999.000
150.03215470,45.30290789,-999.000
149.62474147,44.87877949,-999.000
149.62584923,44.88167143,-999.000
149.62776872,44.88014175,-999.000
149.62935531,44.88012989,-999.000
149.62971782,44.87798000,-999.000
149.97405170,45.01529136,-999.000
149.97774317,45.01142464,-999.000
149.98915892,45.01522260,-999.000
149.99365049,45.01463739,-999.000
149.99917960,45.00865562,-999.000
149.99960454,45.00811609,-999.000
150.00234048,45.00794906,-999.000
150.47351540,45.01108790,-999.000
150.47478266,45.01097151,-999.000
150.47611774,45.00948791,-999.000
150.47854017,45.01351596,-999.000
150.57095100,45.15129481,-999.000
150.59241824,45.15710391,-999.000
150.59541182,45.15489975,-999.000
150.68402136,45.30436912,-999.000
150.69478896,45.30673073,-999.000
150.69659346,45.30290405,-999.000
150.69816193,45.30049881,-999.000
149.31035025,45.31340140,-999.000
149.33195332,45.31001311,-999.000
149.33281898,45.31355955,-999.000
149.90476501,45.47466276,-999.000
149.90649129,45.47523552,-999.000
149.91000147,45.47976525,-999.000
149.91016166,45.47667556,-999.000
149.92053393,45.47631415,-999.000
149.92219094,45.47520117,-999.000
149.92332501,45.47586733,-999.000
149.57533140,44.59506202,-999.000
149.58156526,44.59866360,-999.000
149.58151771,44.59546585,-999.000
149.58307536,44.59807337,-999.000
